entry_date,exit_date,type,entry_price,exit_price,shares,stop_loss,take_profit,pnl,pnl_pct,exit_reason,commission
2026-08-31 12:19:00-04:00,2026-08-31 12:32:00-04:00,short,15.2924,15.3765,1,15.3688,15.2496,-0.08,-0.55,Stop-loss,0.01
2026-08-31 12:32:00-04:00,2026-08-31 12:55:00-04:00,short,15.3673,15.4518,1,15.4441,15.3033,-0.08,-0.55,Stop-loss,0.01
2026-08-31 12:55:00-04:00,2026-08-31 13:03:00-04:00,short,15.4273,15.3906,1,15.5044,15.3829,0.04,0.24,Take-profit,0.01
2026-08-31 13:03:00-04:00,2026-08-31 13:22:00-04:00,short,15.3673,15.3356,1,15.4441,15.3279,0.03,0.21,Take-profit,0.01
2026-08-31 13:22:00-04:00,2026-08-31 13:51:00-04:00,short,15.3123,15.3966,1,15.3889,15.2691,-0.08,-0.55,Stop-loss,0.01
2026-08-31 13:51:00-04:00,2026-08-31 13:58:00-04:00,short,15.4023,15.3707,1,15.4793,15.363,0.03,0.21,Take-profit,0.01
2026-08-31 13:58:00-04:00,2026-08-31 15:11:00-04:00,short,15.3623,15.3307,1,15.4391,15.323,0.03,0.21,Take-profit,0.01
2026-08-31 15:11:00-04:00,2026-08-31 15:32:00-04:00,short,15.3122,15.2759,1,15.3888,15.2683,0.04,0.24,Take-profit,0.01
2026-08-31 15:32:00-04:00,2026-08-31 15:49:00-04:00,short,15.2324,15.3162,1,15.3085,15.182,-0.08,-0.55,Stop-loss,0.01
2026-08-31 15:49:00-04:00,2026-09-01 09:30:00-04:00,short,15.3073,15.2687,1,15.3839,15.2611,0.04,0.25,Take-profit,0.01
2026-09-01 09:30:00-04:00,2026-09-01 09:32:00-04:00,short,15.0725,15.1754,1,15.1678,14.9135,-0.1,-0.68,Stop-loss,0.01
2026-09-01 09:32:00-04:00,2026-09-01 09:37:00-04:00,short,15.0775,14.8905,1,15.1941,14.8831,0.19,1.24,Take-profit,0.01
2026-09-01 09:37:00-04:00,2026-09-01 09:54:00-04:00,short,14.8726,14.6437,1,15.0143,14.6364,0.23,1.54,Take-profit,0.01
2026-09-01 09:54:00-04:00,2026-09-01 09:55:00-04:00,short,14.6327,14.7132,1,14.7058,14.5122,-0.08,-0.55,Stop-loss,0.01
2026-09-01 09:55:00-04:00,2026-09-01 10:03:00-04:00,short,14.7076,14.7911,1,14.7837,14.5809,-0.08,-0.57,Stop-loss,0.01
2026-09-01 10:03:00-04:00,2026-09-01 10:10:00-04:00,short,14.7826,14.8639,1,14.8565,14.6604,-0.08,-0.55,Stop-loss,0.01
2026-09-01 10:10:00-04:00,2026-09-01 10:24:00-04:00,short,14.8345,14.7375,1,14.9087,14.7301,0.1,0.65,Take-profit,0.01
2026-09-01 10:24:00-04:00,2026-09-01 12:22:00-04:00,short,14.7227,14.6275,1,14.7963,14.6202,0.1,0.65,Take-profit,0.01
2026-09-01 12:22:00-04:00,2026-09-01 12:32:00-04:00,short,14.6127,14.5789,1,14.6858,14.5716,0.03,0.23,Take-profit,0.01
2026-09-01 12:32:00-04:00,2026-09-01 12:48:00-04:00,short,14.5727,14.6529,1,14.6456,14.5227,-0.08,-0.55,Stop-loss,0.01
2026-09-01 12:48:00-04:00,2026-09-01 13:13:00-04:00,short,14.6528,14.7334,1,14.726,14.6049,-0.08,-0.55,Stop-loss,0.01
2026-09-01 13:13:00-04:00,2026-09-01 13:29:00-04:00,short,14.7254,14.8065,1,14.7991,14.6785,-0.08,-0.55,Stop-loss,0.01
2026-09-01 13:29:00-04:00,2026-09-01 13:39:00-04:00,short,14.7876,14.7469,1,14.8615,14.7395,0.04,0.28,Take-profit,0.01
2026-09-01 13:39:00-04:00,2026-09-01 14:43:00-04:00,short,14.7276,14.6972,1,14.8013,14.6899,0.03,0.21,Take-profit,0.01
2026-09-01 14:43:00-04:00,2026-09-01 14:45:00-04:00,short,14.6777,14.659,1,14.751,14.6517,0.02,0.13,Take-profit,0.01
2026-09-01 14:45:00-04:00,2026-09-01 14:53:00-04:00,short,14.6427,14.7233,1,14.7159,14.6134,-0.08,-0.55,Stop-loss,0.01
2026-09-01 14:53:00-04:00,2026-09-01 15:23:00-04:00,short,14.7121,14.7931,1,14.7857,14.6704,-0.08,-0.55,Stop-loss,0.01
2026-09-01 15:23:00-04:00,2026-09-01 15:54:00-04:00,short,14.7876,14.7506,1,14.8615,14.7432,0.04,0.25,Take-profit,0.01
2026-09-01 15:54:00-04:00,2026-09-01 15:59:00-04:00,short,14.7276,14.7324,1,14.8013,14.6613,-0.01,-0.03,End of backtest,0.01
